date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:43	23712/23712	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:40%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board0ed8.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:43	23641/23641	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:40%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board30ef.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:43	23837/23837	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:40%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=5&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board9948.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:44	23955/23955	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:41%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boarda794.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:44	23965/23965	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:41%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board4486.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:44	23887/23887	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:41%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=7&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardf642.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:45	23857/23857	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:41%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=3&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board9efa.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:45	23881/23881	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:42%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=6&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board5ef9.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:45	23771/23771	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:42%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=1&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boarde85c.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:45	23923/23923	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:42%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=2&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardee90.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:45	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.280.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:46	24257/24257	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:42%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=9&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardaa62.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:46	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.282.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=4&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:46	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.283.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=4&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:46	23789/23789	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:43%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board8b79.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:47	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:43%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D4%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginab9b.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=4&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.285.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.286.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	23795/23795	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:43%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=4&sfl=&stx=&sst=wr_hit&sod=asc&sop=and&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boarda6bf.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&sop=and&sst=wr_hit&sod=asc&sfl=&stx=&page=1)
21:31:47	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.288.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=9&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.289.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=9&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	11713/11713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:44%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D11%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logina808.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.28b.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=2&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.28c.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=2&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:47	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:44%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D9%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login9ded.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=9&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.28e.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=1&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.28f.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=1&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:45%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D2%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login888c.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=2&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.291.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=6&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.292.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=6&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:45%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D1%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login3bd0.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=1&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.294.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=3&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.295.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=3&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:48	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:45%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D6%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login0957.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=6&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.297.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=7&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.298.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=7&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:46%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D3%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logincdc4.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=3&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.29a.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.29b.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:46%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D7%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginf044.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=7&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.29d.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.29e.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:49	11713/11713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:46%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D14%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login5d4a.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2a0.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=5&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.2a1.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=5&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	11713/11713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:47%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D15%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login31cb.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2a3.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.2a4.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:47%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D5%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login7e37.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=5&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2a6.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.2a7.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	11713/11713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:47%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D10%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logind328.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2a9.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=8&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:50	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.2aa.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=8&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:51	11713/11713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:47%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D12%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login0834.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2ac.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.2ad.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2ae.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D15)
21:31:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.2af.delayed	(from http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D15)
21:31:51	11711/11711	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:48%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D8%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login361e.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=8&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:51	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.2b1.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:51	11713/11713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:48%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26wr_id%3D13%26sfl%3D%26stx%3D%26sst%3Dwr_hit%26sod%3Ddesc%26sop%3Dand%26page%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login5648.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13&sfl=&stx=&sst=wr_hit&sod=desc&sop=and&page=1)
21:31:51	11569/11569	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:48%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De4%26page%3D	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login2f8d.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:52	23343/23343	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:49%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=15&page=0	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board4146.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:52	23353/23353	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:49%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=14&page=0	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board11dd.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:52	23157/23157	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:49%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=13&page=0	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board6c87.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:52	23100/23100	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:49%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=12&page=0	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board74c0.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:53	23177/23177	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:50%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=11&page=0	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board3846.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
21:31:53	23029/23029	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:31:50%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e4&wr_id=10&page=0	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/boardd06a.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e4&page=)
